id,legacyId,title,state,publishedAt,lastEvidenceAt,territoryId,precision,address,longitude,latitude,confidence,sourceKind,sourceUrl,usefulnessLevel,usefulnessScore,reviewed,evidenceCount,documentCount,publishReady,mapReady,sceneReady,auditResult,reasons,warnings,triage
evt_0e3b384cb181d141b20ebe34,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T12:48:24Z,2026-09-05T19:06:28Z,mo-92624000,territory,,,,low,media,https://t.me/drozzanoe90/20737,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_98c6c3c458545a362af79c92,,Больше половины погибших пешеходов в РТ — в тёмное время суток,reported,2026-09-02T12:43:00Z,2026-09-05T19:06:47Z,mo-92730000,territory,,,,low,media,https://tvchelny.ru/news/obshchestvo/bolse-poloviny-pogibsix-pesexodov-v-rt-v-temnoe-vremia-sutok,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_304b63fbc41139690845a7c8,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T12:41:06Z,2026-09-05T19:06:27Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44377,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f16aac7b8afee898d9fada8e,,Водителей без ОСАГО будут штрафовать не чаще одного раза в сутки,reported,2026-09-02T12:35:11Z,2026-09-05T19:06:42Z,mo-92629000,territory,,,,low,media,https://kaibicy.ru/news/novosti/voditelei-bez-osago-budut-strafovat-ne-cashhe-odnogo-raza-v-sutki,context,16,False,2,2,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_901f11c80496a063774a8276,,Первое сентября в Бехтерево в этом году получилось особенным: после капитального ремонта школа вновь встретила учеников.,reported,2026-09-02T12:34:01Z,2026-09-05T19:06:29Z,mo-92626404,territory,,,,low,media,https://t.me/ElabugaNK/46201,context,36,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_68304328b757b44aafec06a7,,Компании АПК Татарстана могут бесплатно получить поддержку для выхода на экспорт,reported,2026-09-02T12:30:00Z,2026-09-05T19:06:40Z,mo-92620000,territory,,,,low,media,https://vuslon.ru/news/obschestvo/kompanii-apk-tatarstana-mogut-besplatno-polucit-podderzku-dlia-vyxoda-na-eksport,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_a61666de4574d33c4df5f34e,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T12:16:14Z,2026-09-05T19:06:26Z,mo-92606000,territory,,,,low,media,https://t.me/zariaaleks/32331,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_275c69e1971f3e6a964b1bc0,,Роман Исланов обсудил с руководителем проекта планировку территории и сроки строительства.,planned,2026-09-02T12:12:00Z,2026-09-05T19:06:47Z,mo-92632410,settlement,Антоновка,49.4821645,54.9121054,low,media,https://spas-rt.ru/news/obschestvo/glava-raiona-vstretilsia-s-rukovoditelem-promparka-bezdna-v-sele-antonovka,useful,70,False,1,1,True,False,False,ready,[],[],publish_now
evt_f3e52000bf33d5b306fc917b,,С заботой о зимовке: Кайбицкие хозяйства заготавливают корма,reported,2026-09-02T12:10:21Z,2026-09-05T19:06:29Z,mo-92618435,territory,,,,low,media,https://t.me/kaibicy/45830,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_ab81308dfe3e30a0ad99a15e,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи.",reported,2026-09-02T12:04:44Z,2026-09-05T19:06:31Z,mo-92644000,territory,,,,low,media,https://t.me/kampolany/16361,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_4c11606a07702a340f482213,,"МЧС напоминает о мерах безопасности при тумане, грозе и сильном ветре в РТ",reported,2026-09-02T12:03:52Z,2026-09-05T19:06:27Z,mo-92614000,territory,,,,low,media,https://t.me/BavlyinformNEWS/44375,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_89f42a78172a72143477ac7f,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T12:03:37Z,2026-09-05T19:06:30Z,mo-92634000,territory,,,,low,media,https://t.me/novayakama/54769,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_3d4abc3c6186ac0357ea814c,,"Чем дроппер похож на «шпаргалочника»? Чем он расплачивается за «легкое решение»? В новом выпуске проекта «Профессионалы против мошенников» приняла участие Ольга Петрова, заместитель Министра науки и высшего образования РФ. В видеоролике героиня поднимает важную тему финансовой безопасности – профилактику дропперства среди молодежи. #ПрофессионалыПротивМошенников #СтопДроп #СтопДропРФ #НацбанкРТ",reported,2026-09-02T12:03:08Z,2026-09-05T19:06:31Z,mo-92636000,territory,,,,low,media,https://t.me/len_vesti/29683,context,0,False,2,2,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_a35822af3482722bfeaddf2c,,Компании АПК могут бесплатно получить комплексную поддержку для выхода на зарубежные рынки,reported,2026-09-02T12:02:00Z,2026-09-05T19:06:46Z,mo-92655000,territory,,,,low,media,https://tetyushy.ru/news/obshchestvo/kompanii-apk-mogut-besplatno-polucit-kompleksnuiu-podderzku-dlia-vyxoda-na-zarubeznye-rynki,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_9cad77fb82a5d049e76fadf0,,"Сейчас в самом разгаре горячая пора — идёт непрерывная очистка и сушка зерна, привезённого с полей.",reported,2026-09-02T12:00:44Z,2026-09-05T19:06:33Z,mo-92650000,territory,,,,low,media,https://t.me/rusloboda/35264,context,16,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_714d985f80aa92b4fa8eff96,,Сервис для напоминаний стал доступен учителям в «Максе»,unknown,2026-09-02T12:00:00Z,2026-09-05T19:06:42Z,mo-92629000,territory,,,,low,media,https://kaibicy.ru/news/novosti/servis-dlia-napominanii-stal-dostupen-uciteliam-v-makse,context,59,False,2,2,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_c8ad2dc107c7f981eb734de7,,В Татарстане начался прием заявок на новый сезон республиканского конкурса «Школьный экопатруль».,reported,2026-09-02T12:00:00Z,2026-09-05T19:06:40Z,mo-92622000,territory,,,,low,media,https://biektaw.ru/news/v-respublike/v-tatarstane-startoval-novyi-sezon-konkursa-skolnyi-ekopatrul,context,50,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_d833535bb993e7e108f44ccb,,В библиотеке Верхнего Услона открылась выставка к 85-летию Сергея Довлатова,resolved,2026-09-02T12:00:00Z,2026-09-05T19:06:40Z,mo-92620415,territory,,,,low,media,https://vuslon.ru/news/obschestvo/v-biblioteke-verxnego-uslona-otkrylas-vystavka-k-85-letiiu-sergeia-dovlatova,context,59,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],priority_review
evt_90d541ba5596565f46982589,,Работодатели Татарстана могут оплатить штраф за отчётность со скидкой 50%,unknown,2026-09-02T11:56:00Z,2026-09-05T19:06:35Z,mo-92601000,territory,,,,low,media,https://agryz-rt.ru/news/pfr-1775464353/rabotodateli-tatarstana-mogut-oplatit-straf-za-otcetnost-so-skidkoi-50,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
evt_f68ab8445273d22c3faf014f,,Водителей без ОСАГО будут штрафовать не чаще одного раза в сутки,unknown,2026-09-02T11:54:00Z,2026-09-05T19:06:39Z,mo-92618000,territory,,,,low,media,https://buinsk-tat.ru/news/vchera-segodnya-zavtra/voditelei-bez-osago-budut-strafovat-ne-cashhe-odnogo-raza-v-sutki,context,0,False,1,1,False,False,False,needs_review,['not_editorially_useful'],[],context
